critic_rating,user_rating,num_critic_rev,num_user_rev,genres,esrb_rating,unit shipped/sold
82,4.5,45,4703,RPG,RP,630000.0
66,4.3,11,151,RPG,RP,1000.0
83,5.3,5,125,RPG,RP,1000.0
85,5.9,45,4267,RPG,RP,780000.0
74,5.6,14,89,RPG,RP,1000.0
66,5.7,4,40,RPG,RP,1000.0
77,7.7,7,112,RPG,RP,1000.0
91,8.7,67,4026,RPG,RP,500000.0
82,7.9,38,470,RPG,RP,1000.0
66,5.3,4,64,RPG,RP,1000.0
57,5.6,5,81,RPG,RP,1000.0
66,6.2,5,82,RPG,RP,1000.0
69,7.1,7,67,RPG,RP,1000.0
56,5.5,6,95,RPG,RP,1000.0
85,7.5,9,139,Action,T,440000.0
78,7.3,6,77,Action,T,540000.0
73,7.0,9,37,Action,M,1000.0
80,8.8,4,272,RPG,T,1000.0
65,8.5,4,30,Misc,M,1000.0
60,0.0,9,0,Misc,T,1000.0
44,5.8,7,4,RPG,T,1000.0
81,8.1,62,487,RPG,RP,1000.0
23,3.6,6,7,Action,M,1000.0
61,0.0,13,0,Misc,T,1000.0
63,5.9,7,49,RPG,RP,1000.0
43,7.1,4,14,Misc,T,1000.0
80,7.4,24,53,Misc,T,1000.0
75,8.5,35,166,RPG,RP,40000.0
73,6.9,32,66,Action,M,1000.0
75,7.8,5,4,Action,M,1000.0
55,6.4,9,96,Action,T,160000.0
59,6.1,10,17,RPG,M,1000.0
72,7.7,18,90,Misc,M,310000.0
71,7.2,11,14,Action,M,1000.0
56,4.3,4,16,Action,T,1000.0
69,3.3,9,13,Misc,T,1000.0
46,0.0,5,0,RPG,M,1000.0
71,7.7,11,331,Misc,M,190000.0
72,7.6,29,56,Misc,T,1000.0
71,7.8,8,72,Misc,M,1000.0
75,8.5,45,566,Misc,M,1000.0
47,5.4,9,45,RPG,M,1000.0
46,8.0,4,5,Misc,T,1000.0
71,0.0,9,0,Action,RP,1000.0
73,7.5,8,31,RPG,RP,1000.0
61,6.3,5,87,RPG,M,1000.0
80,7.1,11,374,Action,M,190000.0
65,6.3,6,6,Action,T,1000.0
78,6.9,6,32,Action,M,1000.0
80,7.5,28,50,RPG,M,1000.0
74,7.6,7,20,Action,RP,1000.0
35,4.9,9,29,Action,T,1000.0
80,6.9,8,13,RPG,RP,1000.0
66,6.7,6,17,Action,T,1000.0
27,4.4,6,7,Action,M,1000.0
35,3.5,4,38,Action,M,1000.0
57,0.0,9,0,Action,M,1000.0
82,8.4,6,81,Action,T,1000.0
82,7.7,14,54,RPG,T,1000.0
89,8.7,8,414,Action,M,1000.0
72,6.9,9,32,Action,M,1000.0
54,5.8,48,1199,Action,M,890000.0
52,7.0,4,41,Action,M,1000.0
78,7.7,24,53,Action,M,1000.0
78,6.8,10,8,RPG,M,1000.0
81,7.3,26,406,Action,RP,2480000.0
78,8.4,5,61,RPG,M,1000.0
73,6.4,8,21,Misc,RP,1000.0
45,5.1,28,44,RPG,RP,1000.0
74,5.8,16,12,RPG,M,1000.0
86,7.8,29,245,Misc,RP,1000.0
80,7.8,51,193,RPG,RP,20000.0
62,6.8,28,33,RPG,RP,10000.0
72,4.7,37,417,RPG,RP,640000.0
73,7.7,27,35,RPG,RP,1000.0
67,5.6,8,9,RPG,RP,110000.0
79,7.7,29,175,Misc,M,1000.0
67,7.5,17,107,Action,RP,1000.0
65,4.6,35,106,Misc,M,90000.0
74,6.9,33,74,RPG,M,1000.0
80,6.9,9,35,Action,M,170000.0
49,3.6,13,51,RPG,RP,110000.0
70,7.3,24,88,Misc,T,1000.0
75,7.5,17,46,Misc,T,130000.0
79,7.7,18,212,RPG,T,550000.0
72,5.7,6,17,Misc,M,1000.0
83,6.6,10,15,Misc,M,1000.0
85,8.5,7,494,RPG,RP,940000.0
79,7.7,35,105,Action,T,1000.0
64,6.9,7,16,Action,M,1000.0
80,7.6,4,12,Action,T,1000.0
75,7.9,40,1473,Action,M,3470000.0
79,8.3,33,141,Action,M,1000.0
87,8.2,6,239,Action,M,1000.0
68,0.0,5,0,Misc,M,1000.0
65,8.2,6,17,Action,T,1000.0
71,7.2,5,78,Action,M,1000.0
57,2.8,15,48,Action,M,1000.0
71,4.8,9,20,RPG,M,1000.0
54,6.9,12,39,Action,M,1000.0
61,6.9,22,169,RPG,RP,1000.0
72,6.8,20,32,Action,M,1000.0
56,0.0,6,0,RPG,T,1000.0
60,0.0,23,0,Misc,T,1000.0
82,7.0,20,48,Misc,M,1000.0
69,7.5,22,304,RPG,T,200000.0
77,7.5,4,13,RPG,T,1000.0
88,7.7,9,386,RPG,T,1000.0
69,4.6,12,47,Misc,T,1000.0
79,7.3,18,53,Action,M,1000.0
78,0.0,4,0,Action,T,1000.0
78,5.4,4,17,Action,M,1000.0
74,7.2,19,216,Misc,T,1000.0
74,6.9,13,7,Action,M,1000.0
82,7.1,24,15,RPG,T,1000.0
78,7.8,22,44,Misc,T,1000.0
67,7.2,11,15,Misc,T,1000.0
75,7.6,13,21,Misc,T,1000.0
73,7.4,31,101,Misc,T,1000.0
79,8.3,5,26,Action,T,200000.0
69,7.1,10,32,Action,T,1000.0
61,5.4,16,8,Action,M,1000.0
67,5.8,28,50,Action,T,40000.0
63,5.6,6,5,Action,T,1000.0
73,0.0,4,0,Misc,T,1000.0
78,8.0,21,31,Misc,M,1000.0
70,6.8,16,12,Misc,M,1000.0
63,7.8,6,4,Misc,T,1000.0
87,8.1,5,15,Action,T,1000.0
50,0.0,5,0,Action,M,1000.0
71,7.0,20,8,Misc,M,1000.0
77,7.1,7,11,RPG,M,1000.0
0,35.0,0,4,Action,M,1000.0
74,7.5,12,47,Misc,M,1000.0
71,6.6,11,16,Action,T,1000.0
75,7.8,19,85,RPG,M,1000.0
56,6.5,7,46,RPG,T,140000.0
81,6.2,8,31,Action,M,1000.0
64,6.4,5,21,Misc,T,1000.0
46,1.7,5,6,Action,M,1000.0
54,4.8,24,35,Action,T,1000.0
77,6.8,14,46,Action,M,190000.0
65,6.0,14,11,RPG,T,1000.0
77,7.7,8,36,Action,M,1000.0
78,7.3,13,170,Misc,T,1000.0
53,5.9,19,73,Misc,T,1000.0
49,0.0,10,0,Misc,M,1000.0
49,6.8,5,21,Misc,T,1000.0
67,6.9,31,1146,RPG,M,250000.0
46,7.3,11,4,Misc,T,1000.0
80,6.7,54,1775,Misc,T,1000.0
79,7.5,10,15,RPG,M,1000.0
71,7.1,27,43,RPG,T,40000.0
68,7.8,5,4,Misc,T,1000.0
70,6.4,6,13,RPG,T,1000.0
71,8.3,5,15,Misc,T,1000.0
61,6.2,9,12,Action,T,100000.0
55,7.7,5,11,Action,M,1000.0
58,5.4,9,8,Misc,M,1000.0
54,5.6,6,16,Misc,T,1000.0
79,0.0,15,0,Action,T,1000.0
71,7.9,9,10,Misc,T,1000.0
81,8.0,4,27,RPG,T,120000.0
59,6.0,9,6,Misc,M,1000.0
79,8.0,19,67,Misc,T,1000.0
77,7.7,15,34,Misc,M,10000.0
81,8.3,23,150,Misc,T,1000000.0
79,7.1,39,101,Misc,T,30000.0
57,6.6,12,5,Misc,M,1000.0
50,3.1,40,65,Misc,T,40000.0
63,7.7,13,26,Misc,M,1000.0
44,0.0,10,0,Misc,T,1000.0
59,7.0,10,8,Misc,T,1000.0
90,7.0,62,3065,Misc,T,810000.0
68,4.3,14,6,Misc,T,1000.0
81,7.9,22,60,Misc,T,1000.0
56,0.0,10,0,RPG,RP,1000.0
71,7.0,15,102,Action,M,1000.0
55,0.0,8,0,RPG,M,1000.0
82,7.9,37,499,Misc,M,1000.0
77,7.3,36,534,Misc,M,1000.0
80,7.7,48,124,Misc,T,1000.0
54,6.7,5,34,Misc,T,1000.0
58,4.8,12,19,Misc,T,1000.0
86,7.4,11,16,Misc,T,1000.0
52,5.7,13,109,Action,M,180000.0
84,8.3,55,239,Action,T,20000.0
36,5.0,5,21,Action,T,1000.0
77,5.7,13,15,Misc,M,1000.0
43,4.5,7,11,Misc,M,1000.0
70,7.6,8,239,Action,M,240000.0
84,7.8,27,227,Action,M,1140000.0
58,6.6,21,85,Action,T,1000.0
48,0.0,5,0,RPG,M,1000.0
74,7.6,16,38,Action,M,170000.0
51,5.4,16,14,Misc,T,1000.0
52,3.6,23,72,Action,M,1000.0
62,7.6,21,5,RPG,M,1000.0
76,7.5,11,22,Action,M,1000.0
86,7.6,32,102,Misc,T,1000.0
75,7.5,4,58,RPG,RP,1000.0
67,6.7,5,26,RPG,RP,1000.0
39,6.6,5,12,RPG,RP,1000.0
59,5.4,7,12,Action,M,1000.0
62,6.3,19,26,Misc,T,1000.0
77,7.6,11,35,Misc,T,1000.0
78,7.7,17,48,Misc,T,1000.0
39,5.9,6,10,RPG,RP,1000.0
62,3.3,5,4,Misc,M,1000.0
63,7.6,9,92,Misc,M,1000.0
79,8.7,18,1186,Action,M,5980000.0
69,8.1,5,64,Action,T,1000.0
83,8.7,4,10,Action,T,1000.0
83,8.2,5,17,Action,T,1000.0
69,7.2,10,13,Misc,M,1000.0
82,8.4,14,25,Misc,T,100000.0
86,7.7,11,37,Misc,T,1000.0
87,8.8,11,83,Misc,T,1000.0
83,8.4,25,205,Misc,T,10000.0
71,8.7,9,38,Misc,T,1000.0
86,8.7,4,56,Misc,T,1000.0
87,8.7,34,1126,Misc,M,1000.0
81,7.7,8,53,Misc,T,1000.0
79,7.0,6,31,Misc,T,1000.0
84,8.5,9,26,Misc,T,1000.0
61,6.8,9,10,Misc,T,1000.0
73,6.1,19,44,Misc,T,1000.0
79,8.6,7,21,Misc,T,1000.0
0,0.0,0,0,Misc,T,1000.0
85,7.9,17,60,RPG,T,1000.0
83,7.4,43,83,RPG,T,1000.0
79,6.9,11,7,RPG,M,1000.0
83,8.5,17,15,RPG,T,1000.0
76,6.6,9,5,RPG,M,1000.0
83,7.5,9,15,RPG,T,1000.0
78,8.4,4,17,RPG,T,1000.0
79,0.0,6,0,RPG,M,1000.0
85,6.8,7,6,RPG,M,1000.0
79,7.0,12,4,RPG,M,1000.0
86,7.7,8,6,RPG,T,1000.0
81,7.0,10,6,RPG,T,1000.0
86,8.5,11,28,RPG,T,1000.0
82,7.3,9,8,RPG,T,1000.0
83,7.2,11,5,Misc,M,1000.0
63,0.0,9,0,RPG,T,1000.0
76,5.2,8,89,Misc,M,1000.0
77,7.6,7,11,Action,T,1000.0
74,7.2,19,10,RPG,M,1000.0
40,5.7,9,12,Action,M,1000.0
69,8.5,5,20,Action,M,1000.0
75,8.3,51,118,Misc,M,10000.0
74,7.9,17,55,RPG,T,1000.0
70,7.6,7,64,Misc,T,1000.0
61,6.8,27,172,RPG,M,430000.0
74,7.6,24,51,RPG,M,1000.0
77,4.3,39,960,Action,M,220000.0
69,0.0,6,0,Action,M,1000.0
60,0.0,7,0,Misc,T,1000.0
77,8.1,21,208,RPG,M,1000.0
74,8.0,33,93,RPG,M,1000.0
51,2.1,18,28,Action,M,1000.0
75,0.0,5,0,Action,M,1000.0
88,8.3,57,908,Action,M,1000.0
79,7.8,49,579,Action,M,90000.0
74,5.8,34,475,Action,M,1100000.0
90,7.6,4,87,Action,M,1000.0
75,7.5,30,166,Action,M,1000.0
61,7.2,27,126,Action,M,10000.0
79,7.0,8,11,Action,T,1000.0
88,7.3,11,36,Action,T,1000.0
84,6.6,15,103,Action,T,50000.0
83,7.1,10,85,Misc,M,180000.0
80,7.1,15,118,Action,T,360000.0
77,6.4,18,141,Action,T,1000.0
61,4.8,20,66,Action,T,170000.0
61,3.9,13,77,Action,M,60000.0
86,7.7,12,58,Misc,T,320000.0
89,7.4,13,90,Action,T,20000.0
83,7.6,9,47,Action,M,10000.0
87,8.1,8,14,Action,T,1000.0
91,7.7,8,71,Action,T,1000.0
70,7.8,8,8,Action,T,1000.0
62,5.5,8,53,Action,M,20000.0
71,6.9,10,10,Action,T,1000.0
80,7.9,24,91,Action,T,1000.0
80,7.7,9,53,RPG,RP,1000.0
67,0.0,5,0,Action,M,1000.0
78,7.8,16,52,Action,T,1000.0
87,4.7,6,468,Misc,T,380000.0
82,4.3,9,412,Misc,T,300000.0
81,4.5,10,334,Action,T,210000.0
84,4.1,12,316,Action,T,190000.0
81,2.7,8,310,Action,T,80000.0
81,1.6,5,269,Action,M,1000.0
85,7.3,14,22,Action,T,1000.0
69,7.1,13,22,Misc,M,1000.0
75,5.4,22,26,Action,T,1000.0
75,5.6,9,25,Action,T,1000.0
72,4.0,11,24,Misc,T,50000.0
68,4.7,12,60,Action,M,1000.0
78,6.7,14,50,Action,T,1000.0
77,6.3,7,59,Action,T,20000.0
77,6.7,15,41,Action,T,20000.0
72,4.1,14,68,Action,T,50000.0
83,7.6,16,109,Action,T,180000.0
89,7.1,14,297,Misc,T,460000.0
86,6.6,7,303,Misc,T,1000.0
77,7.6,9,34,Action,T,1000.0
83,7.1,13,36,Action,T,1000.0
77,6.6,13,48,Action,T,1000.0
77,6.6,17,45,Action,T,1000.0
77,7.6,12,51,Action,T,1000.0
68,8.1,5,10,Action,M,1000.0
64,6.8,15,20,Action,M,1000.0
66,6.0,4,4,RPG,RP,1000.0
80,7.7,7,62,Misc,M,1000.0
72,7.7,25,132,RPG,RP,600000.0
67,7.5,14,14,Action,RP,1000.0
81,0.0,7,0,RPG,M,1000.0
71,7.7,4,9,Action,T,1000.0
69,7.4,7,12,Action,RP,1000.0
47,6.1,4,12,Misc,M,1000.0
75,6.1,25,29,Misc,M,1000.0
84,8.4,42,1398,Misc,M,1000.0
64,0.0,5,0,Action,M,1000.0
63,8.0,11,5,Misc,T,1000.0
75,5.5,39,591,RPG,RP,330000.0
83,8.6,54,575,RPG,RP,70000.0
59,6.3,14,29,RPG,M,1000.0
67,8.5,21,71,Misc,M,1000.0
57,4.6,13,45,Action,RP,1000.0
81,7.6,9,31,Misc,M,1000.0
59,6.5,10,22,RPG,T,1000.0
61,7.6,9,148,Action,M,140000.0
56,0.0,7,0,Misc,T,1000.0
66,7.9,9,44,RPG,M,140000.0
85,7.7,10,27,Misc,T,1000.0
90,7.8,7,41,Misc,T,20000.0
69,6.3,5,18,RPG,RP,1000.0
71,7.0,11,164,RPG,M,1000.0
80,7.7,18,158,Misc,T,1000.0
66,0.0,11,0,RPG,RP,1000.0
89,8.8,12,1086,RPG,RP,1000.0
86,9.1,15,1249,RPG,RP,1000.0
91,7.8,48,4070,RPG,M,980000.0
65,5.4,16,112,RPG,M,1000.0
81,7.3,18,120,RPG,M,1000.0
68,5.6,24,104,RPG,M,1000.0
79,7.6,23,113,RPG,M,1000.0
78,6.8,15,109,RPG,T,1000.0
84,5.5,38,8274,RPG,M,1400000.0
78,5.0,27,62,RPG,M,130000.0
67,4.9,17,150,RPG,T,1000.0
79,6.6,15,239,RPG,T,1000.0
74,5.3,12,122,RPG,T,1000.0
50,1.6,5,85,RPG,M,1000.0
52,2.8,46,5804,RPG,M,210000.0
63,5.6,4,106,Misc,M,1000.0
82,7.6,25,203,RPG,RP,1000.0
84,8.7,39,3656,RPG,RP,5220000.0
70,6.3,11,205,RPG,M,1000.0
66,6.7,12,154,RPG,T,1000.0
57,7.0,6,168,RPG,M,1000.0
82,7.7,17,223,RPG,M,1000.0
42,3.2,4,45,Action,M,1000.0
63,6.1,27,7,Action,T,1000.0
67,7.8,22,48,Misc,T,1000.0
89,8.0,72,889,Action,M,2500000.0
85,5.9,34,1520,Action,M,480000.0
88,8.3,43,3709,Action,M,920000.0
81,8.1,31,872,Action,M,1000.0
80,6.8,17,1331,Action,M,650000.0
78,6.0,31,1068,Action,M,70000.0
72,4.0,7,39,Action,M,1000.0
61,3.8,12,34,Action,M,1000.0
73,3.6,24,501,Action,M,1000.0
74,5.4,18,594,Action,M,1000.0
66,0.0,9,0,Misc,T,1000.0
64,7.4,18,87,Misc,T,1000.0
69,7.6,12,54,Misc,T,1120000.0
73,6.6,16,46,Misc,M,580000.0
65,7.5,12,115,Misc,M,910000.0
43,0.0,13,0,Action,T,1000.0
51,0.0,8,0,Misc,T,1000.0
71,6.9,14,15,Misc,T,1000.0
70,7.6,11,34,Misc,T,1000.0
69,7.3,5,9,Misc,M,1000.0
79,8.3,4,8,Action,T,1000.0
73,5.1,12,24,Action,M,1000.0
42,6.4,7,5,RPG,M,1000.0
65,7.2,14,19,Action,M,1000.0
82,6.4,14,17,Misc,M,1000.0
75,6.9,20,16,Action,M,1000.0
76,7.7,5,21,RPG,M,1000.0
76,7.6,7,9,Action,M,1000.0
91,6.7,11,1111,Action,M,1280000.0
64,2.3,6,4,RPG,RP,1000.0
84,8.2,5,17,Misc,T,1000.0
75,0.0,8,0,Misc,M,1000.0
73,7.5,5,39,Action,T,1000.0
76,8.2,6,21,RPG,RP,150000.0
83,0.0,6,0,Misc,T,1000.0
55,0.0,6,0,RPG,T,1000.0
77,8.0,8,20,Action,M,1000.0
50,0.0,4,0,Action,M,1000.0
66,6.7,5,19,Action,T,130000.0
68,6.7,4,62,Misc,RP,160000.0
84,8.9,7,251,RPG,M,330000.0
69,6.8,9,75,RPG,RP,160000.0
83,8.9,8,229,Misc,T,570000.0
85,7.6,25,174,RPG,M,1000.0
73,8.6,13,16,RPG,M,1000.0
83,6.7,7,22,RPG,T,1000.0
83,8.7,13,192,RPG,T,110000.0
65,5.5,6,313,RPG,RP,710000.0
75,7.1,6,123,RPG,RP,240000.0
49,4.0,26,374,RPG,T,1580000.0
83,7.1,32,1442,RPG,T,1000.0
86,8.4,14,391,RPG,M,30000.0
92,9.2,14,311,RPG,M,1000.0
87,8.2,21,292,RPG,T,60000.0
85,8.1,29,642,RPG,RP,490000.0
81,8.3,18,115,RPG,T,1000.0
88,8.0,6,8,Misc,T,10000.0
57,5.8,14,9,Action,T,1000.0
59,4.4,5,7,Action,T,1000.0
60,6.7,22,236,Action,T,1000.0
81,6.9,65,1126,Misc,M,960000.0
63,7.6,4,5,Misc,M,1000.0
69,6.8,5,4,Misc,M,1000.0
73,7.5,11,25,Action,RP,1000.0
63,5.2,7,13,Action,M,1000.0
78,7.1,8,445,Action,M,1000.0
62,7.2,5,213,Action,M,1000.0
68,6.9,7,168,Action,T,1000.0
51,5.8,6,271,Action,M,1000.0
62,7.7,4,94,Action,M,1000.0
81,0.0,10,0,Misc,M,1000.0
84,7.8,4,14,Misc,T,1000.0
76,0.0,5,0,Misc,T,1000.0
60,0.0,5,0,Action,M,1000.0
72,7.7,21,165,Action,T,1000.0
76,8.7,24,314,Action,M,1000.0
23,3.2,22,278,Action,T,130000.0
52,6.2,5,26,Action,M,1000.0
79,7.7,16,146,Action,T,10000.0
90,7.6,9,41,Misc,M,1000.0
82,7.4,15,28,Misc,T,1000.0
80,7.6,10,22,Action,M,1000.0
75,6.3,5,6,Action,M,1000.0
65,4.4,13,7,Action,M,1000.0
66,5.3,11,9,Action,M,1000.0
72,7.3,7,14,Misc,T,1000.0
45,5.0,6,4,Misc,M,1000.0
0,72.0,0,6,Misc,M,1000.0
87,8.9,33,279,Misc,T,70000.0
85,8.2,23,85,Action,T,1260000.0
84,7.9,45,189,Action,T,1500000.0
86,6.8,37,242,Action,T,1060000.0
85,5.7,41,286,Action,T,790000.0
80,6.1,36,165,Misc,T,810000.0
81,6.9,34,115,Action,M,390000.0
80,5.3,47,114,Misc,M,330000.0
82,5.8,33,80,Action,T,960000.0
86,6.5,32,69,Misc,T,110000.0
82,3.1,23,45,Action,T,10000.0
45,6.0,9,4,Action,T,1000.0
76,5.2,31,781,Action,M,40000.0
79,7.7,11,22,RPG,RP,1000.0
78,8.3,12,31,Action,M,1000.0
48,4.4,12,5,Action,T,1000.0
51,4.2,6,6,Action,T,1000.0
39,0.0,5,0,Action,T,1000.0
31,5.3,10,7,Misc,M,1000.0
65,7.6,16,178,Action,T,1000.0
69,6.5,11,22,Action,T,1000.0
76,7.2,28,34,RPG,T,1000.0
69,5.0,7,83,RPG,M,1000.0
66,6.1,5,10,Action,T,1000.0
74,7.0,8,32,Action,M,1000.0
81,2.8,11,704,Action,M,20000.0
74,7.3,4,4,Misc,M,1000.0
60,7.8,6,33,RPG,RP,1000.0
86,6.9,12,355,Action,M,1000.0
88,7.7,22,318,Action,M,1000.0
82,4.3,17,213,Action,T,1000.0
61,6.7,4,10,Action,M,1000.0
69,5.9,9,30,Action,M,1000.0
83,0.0,4,0,RPG,M,1000.0
79,7.6,10,28,Misc,M,1000.0
69,5.9,17,16,RPG,T,1000.0
70,8.3,6,120,RPG,T,190000.0
79,5.8,4,4,Action,M,1000.0
64,0.0,7,0,Action,T,1000.0
48,3.6,10,9,Action,T,1000.0
27,2.4,8,29,Misc,T,1000.0
69,0.0,4,0,Misc,T,1000.0
54,0.0,4,0,Action,T,1000.0
79,6.4,8,14,Misc,M,1000.0
91,8.8,16,136,Misc,T,1000.0
69,7.4,11,10,Action,RP,1000.0
80,7.8,16,107,Action,T,1000.0
90,7.7,27,81,Misc,RP,1000.0
86,7.6,40,56,RPG,RP,1000.0
83,8.3,7,128,Action,M,170000.0
40,0.0,13,0,Action,T,1000.0
85,8.9,39,212,Misc,T,50000.0
61,5.8,23,192,Action,T,630000.0
80,6.7,11,6,Misc,M,1000.0
73,5.6,12,5,Misc,T,1000.0
72,7.7,11,7,Action,T,1000.0
58,6.7,5,12,Action,M,1000.0
76,4.9,15,373,Misc,M,1000.0
78,8.5,5,4,Action,T,1000.0
60,0.0,4,0,Action,M,1000.0
63,5.2,13,52,Action,T,130000.0
80,6.6,5,5,Action,M,1000.0
57,7.4,15,8,Misc,T,1000.0
73,6.9,19,176,Action,T,20000.0
84,8.5,66,481,Action,M,1400000.0
79,6.5,11,29,Action,T,1000.0
46,4.8,5,28,Misc,T,1000.0
85,7.6,27,198,Misc,T,1000.0
76,7.2,20,13,Misc,T,1000.0
83,6.5,4,10,Misc,M,1000.0
67,6.9,16,96,Action,T,20000.0
72,6.7,11,15,Misc,M,1000.0
85,7.8,8,45,Action,RP,1000.0
80,7.1,26,38,Misc,M,1000.0
70,7.6,23,23,Misc,M,1000.0
86,8.8,8,160,RPG,T,1000.0
77,7.4,23,57,Misc,M,1000.0
74,7.0,4,5,Action,T,1000.0
76,7.8,12,132,Action,M,1000.0
55,4.7,15,37,RPG,T,1000.0
76,6.8,11,11,Action,M,1000.0
61,8.6,4,16,Action,M,1000.0
38,3.6,9,7,Misc,T,1000.0
63,8.6,6,7,Action,M,1000.0
87,7.9,25,507,Action,T,1000.0
80,5.8,17,598,Action,T,60000.0
78,6.3,35,273,Action,T,1000.0
74,7.8,17,23,Action,M,1000.0
84,8.6,41,211,Action,M,1000.0
84,7.9,21,52,Action,T,20000.0
90,8.7,26,77,Action,T,1000.0
83,7.8,19,69,Action,T,30000.0
85,7.9,24,44,Action,T,1000.0
63,8.2,6,10,Action,M,1000.0
0,80.0,0,19,RPG,M,1000.0
74,7.7,38,88,RPG,T,1000.0
76,0.0,5,0,Action,M,1000.0
68,7.7,15,46,Misc,T,1000.0
83,7.7,18,32,Misc,T,1000.0
91,7.9,22,48,Misc,T,1000.0
86,7.7,39,74,Misc,T,1000.0
82,0.0,4,0,Misc,T,1000.0
92,8.4,19,134,Misc,T,1000.0
81,6.6,31,212,Misc,T,480000.0
85,6.7,10,20,Misc,T,1000.0
83,6.3,6,7,Misc,T,1000.0
66,7.0,7,4,Misc,T,1000.0
77,6.9,11,7,Misc,T,1000.0
59,6.7,6,6,Action,T,1000.0
78,6.0,7,10,Action,M,1000.0
63,6.5,7,57,Misc,T,1000.0
65,0.0,6,0,Misc,RP,1000.0
68,6.4,8,27,Misc,T,1000.0
68,8.0,21,1053,Misc,M,1700000.0
42,3.4,9,17,Misc,M,1000.0
58,6.5,23,362,RPG,M,270000.0
64,6.4,21,342,Action,M,600000.0
74,6.7,25,73,Action,M,1000.0
77,7.7,27,83,Action,M,1000.0
75,7.3,44,304,Action,M,1000.0
70,6.3,24,86,Action,T,1000.0
77,7.7,30,106,Action,M,1000.0
73,7.7,35,135,Action,M,1000.0
63,7.2,40,11,Misc,T,1000.0
61,7.7,10,48,Misc,T,1000.0
49,6.3,19,54,Action,T,1000.0
77,6.1,12,10,Misc,T,1000.0
73,8.6,9,153,Action,T,230000.0
58,7.5,13,56,Action,T,1000.0
70,8.3,6,8,Misc,T,1000.0
72,7.7,8,19,Action,T,1000.0
79,8.0,11,9,Action,M,1000.0
68,7.1,38,176,RPG,RP,1000.0
87,7.7,36,625,Action,T,20000.0
86,6.7,22,393,Action,T,1000.0
73,3.6,26,113,Action,T,1000.0
82,8.4,24,203,RPG,T,130000.0
53,6.5,8,22,Misc,T,1000.0
54,5.6,13,21,Action,T,1000.0
46,0.0,5,0,Action,M,1000.0
51,5.2,29,75,Action,M,1000.0
67,4.4,16,36,Action,M,1000.0
57,6.1,34,25,Misc,T,1000.0
68,7.8,15,32,Misc,M,380000.0
63,0.0,4,0,Misc,T,1000.0
77,8.7,14,31,Action,M,1000.0
79,6.2,9,37,Action,T,1000.0
76,8.7,7,82,Action,T,1000.0
75,7.6,31,94,Action,M,1000.0
22,2.4,6,47,Action,M,1000.0
80,7.5,7,19,Action,M,1000.0
81,7.8,28,81,Misc,T,1000.0
66,0.0,14,0,Misc,M,20000.0
60,0.0,4,0,Misc,M,1000.0
75,8.4,25,85,Action,M,1000.0
38,0.4,6,75,Action,T,1000.0
43,4.7,12,15,Action,M,1000.0
74,7.7,26,142,Action,T,1000.0
77,7.8,21,164,Action,T,340000.0
84,8.0,5,43,Action,M,1000.0
85,8.7,27,90,Action,M,1000.0
65,0.0,5,0,Action,M,1000.0
75,7.7,4,6,Action,M,1000.0
76,8.4,12,39,Misc,T,1000.0
73,6.4,7,10,Action,M,1000.0
80,7.1,11,57,Action,T,180000.0
69,7.5,7,28,Action,M,1000.0
46,4.9,7,12,Misc,M,1000.0
69,6.5,5,24,Action,T,1000.0
65,0.0,4,0,Misc,T,1000.0
70,7.9,16,355,RPG,T,1000.0
79,7.7,13,20,Action,T,1000.0
37,3.5,6,24,Action,M,1000.0
66,7.3,34,7,Misc,M,1000.0
73,0.0,6,0,RPG,M,1000.0
76,6.6,11,18,Misc,T,1000.0
81,7.1,5,17,Action,M,1000.0
62,6.6,39,898,Misc,M,1000.0
73,6.9,18,48,RPG,RP,240000.0
71,6.5,7,19,RPG,RP,1000.0
58,6.8,16,132,Action,T,320000.0
50,6.2,8,27,RPG,T,1000.0
75,8.7,7,51,Action,M,1000.0
64,6.4,45,134,RPG,T,230000.0
54,6.0,8,9,RPG,RP,1000.0
79,7.2,7,14,RPG,M,1000.0
75,0.0,6,0,Action,M,1000.0
55,6.8,6,4,Misc,T,1000.0
56,0.0,5,0,Misc,M,1000.0
57,6.9,7,7,Action,M,1000.0
50,4.9,19,25,RPG,T,1000.0
86,5.4,56,2114,Misc,M,1000.0
67,0.0,5,0,Action,M,1000.0
80,7.8,34,204,RPG,M,170000.0
53,6.0,13,6,RPG,T,1000.0
58,7.2,22,6,Action,M,1000.0
84,8.4,32,98,Misc,M,1000.0
65,6.6,14,131,RPG,T,1000.0
81,8.7,14,842,RPG,T,200000.0
63,7.5,39,690,RPG,RP,500000.0
44,3.3,10,147,RPG,RP,1000.0
79,8.9,20,894,RPG,RP,200000.0
63,5.4,11,52,Misc,T,60000.0
72,7.7,18,43,Misc,T,1000.0
87,7.3,12,26,Action,T,1000.0
93,8.3,20,1064,Misc,T,10000.0
90,6.7,40,2660,Action,M,870000.0
96,7.7,57,5350,Action,M,12600000.0
93,8.9,47,2445,Action,M,970000.0
94,8.8,30,1974,Action,M,40000.0
70,7.9,12,33,Misc,RP,1000.0
80,7.7,8,27,RPG,M,1000.0
72,6.8,11,76,Misc,T,1000.0
69,6.7,9,23,Misc,T,1000.0
62,7.0,9,9,Action,M,1000.0
69,6.8,14,71,Action,M,1000.0
75,7.7,16,19,Action,M,1000.0
